BV_LSTM,seq_len_LSTM,ti_train_LSTM,tf_train_LSTM,ti_test_LSTM,tf_test_LSTM,NSE_train_LSTM,MAE_train_LSTM,NSE_val_LSTM,MAE_val_LSTM,NSE_test_LSTM,MAE_test_LSTM,training_finished_LSTM,epoch_LSTM,loss_fonction_LSTM,training_time_LSTM,nom_LSTM,BV_GR4J,param_final_GR4J,temps_calibration_GR4J,NSE_calibration_GR4J,ti_train_GR4J,tf_train_GR4J,ti_test_GR4J,tf_test_GR4J,NSE_test_GR4J,MAE_test_GR4J,training_finished_GR4J,BV,mean_precip,min_precip,max_precip,mean_ETP,min_ETP,max_ETP,mean_flow_mm,min_flow_mm,max_flow_mm,mean_precipitation,min_precipitation,max_precipitation,mean_evapotranspiration,min_evapotranspiration,max_evapotranspiration,training_time_norm_LSTM,best_MAE_val_LSTM,best_NSE_val_LSTM
Q0522520,30,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.94221836,0.14489667,0.7520709,0.38697702,0.7442448,0.44677246,True,335,MAE,190.59442329406735,Loic,Q0522520,[4.50338715e+02 1.00001667e-02 4.20979902e+01 1.06606607e+00],0.4205195903778076,0.8155166597160418,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.7691108918848091,0.4283945199585614,True,Q0522520,,,,,,,1.4410518480492815,0.313,35.992,2.9965793976728268,0.0,70.708,1.9589447296372349,0.0,5.769,190.59442329406738,False,True
Q0522520,30,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.9502317,0.24303384,0.7115587,0.41489112,0.7512913,0.4361812,True,267,NSE,163.6664173603058,Loic,Q0522520,[4.50338715e+02 1.00001667e-02 4.20979902e+01 1.06606607e+00],0.4205195903778076,0.8155166597160418,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.7691108918848091,0.4283945199585614,True,Q0522520,,,,,,,1.4410518480492815,0.313,35.992,2.9965793976728268,0.0,70.708,1.9589447296372349,0.0,5.769,163.6664173603058,False,True
S4214010,7,1997-01-07,2005-01-11,2008-03-22,2012-12-31,0.35119277,0.2675296,-0.5904759,0.16617036,0.19075996,0.23370057,True,127,MAE,33.71916198730469,Loic,S4214010,[ 2.98243286e+03 -7.98722266e+00  4.09291733e+02  1.02025988e+00],0.5819778442382812,0.3208558450092296,1997-01-30,2005-01-23,2008-03-29,2012-12-31,0.4581950680405879,0.2258563604024434,True,S4214010,,,,,,,1.100805498281787,0.53,5.517,3.3079839151266257,0.0,65.199,2.1853969883641344,0.0,5.966,33.71916198730469,True,True
S4214010,7,1997-01-07,2005-01-11,2008-03-22,2012-12-31,0.47003448,0.2804289,-3.6498485,0.29196873,-0.015370607,0.26567975,True,120,NSE,31.60876965522766,Loic,S4214010,[ 2.98243286e+03 -7.98722266e+00  4.09291733e+02  1.02025988e+00],0.5819778442382812,0.3208558450092296,1997-01-30,2005-01-23,2008-03-29,2012-12-31,0.4581950680405879,0.2258563604024434,True,S4214010,,,,,,,1.100805498281787,0.53,5.517,3.3079839151266257,0.0,65.199,2.1853969883641344,0.0,5.966,31.60876965522766,True,True
S4214010,15,1997-01-15,2005-01-15,2008-03-25,2012-12-31,0.5735102,0.21809904,-1.907902,0.18557964,0.1108613,0.23106442,True,100,MAE,31.30290269851685,Loic,S4214010,[ 2.98243286e+03 -7.98722266e+00  4.09291733e+02  1.02025988e+00],0.5819778442382812,0.3208558450092296,1997-01-30,2005-01-23,2008-03-29,2012-12-31,0.4581950680405879,0.2258563604024434,True,S4214010,,,,,,,1.100805498281787,0.53,5.517,3.3079839151266257,0.0,65.199,2.1853969883641344,0.0,5.966,31.30290269851685,False,False
S4214010,15,1997-01-15,2005-01-15,2008-03-25,2012-12-31,0.66345936,0.21745342,-2.071747,0.23344332,-0.1020602,0.25946966,True,100,NSE,29.259758472442627,Loic,S4214010,[ 2.98243286e+03 -7.98722266e+00  4.09291733e+02  1.02025988e+00],0.5819778442382812,0.3208558450092296,1997-01-30,2005-01-23,2008-03-29,2012-12-31,0.4581950680405879,0.2258563604024434,True,S4214010,,,,,,,1.100805498281787,0.53,5.517,3.3079839151266257,0.0,65.199,2.1853969883641344,0.0,5.966,29.259758472442627,False,False
S4214010,30,1997-01-30,2005-01-23,2008-03-29,2012-12-31,0.78521955,0.15747726,-2.81275,0.21635476,-0.13928783,0.2460046,True,101,MAE,58.75233292579651,Loic,S4214010,[ 2.98243286e+03 -7.98722266e+00  4.09291733e+02  1.02025988e+00],0.5819778442382812,0.3208558450092296,1997-01-30,2005-01-23,2008-03-29,2012-12-31,0.4581950680405879,0.2258563604024434,True,S4214010,,,,,,,1.100805498281787,0.53,5.517,3.3079839151266257,0.0,65.199,2.1853969883641344,0.0,5.966,58.75233292579651,False,False
S4214010,30,1997-01-30,2005-01-23,2008-03-29,2012-12-31,0.8535254,0.14711452,-1.3222771,0.18917833,-0.2927636,0.2550436,True,100,NSE,60.70664644241333,Loic,S4214010,[ 2.98243286e+03 -7.98722266e+00  4.09291733e+02  1.02025988e+00],0.5819778442382812,0.3208558450092296,1997-01-30,2005-01-23,2008-03-29,2012-12-31,0.4581950680405879,0.2258563604024434,True,S4214010,,,,,,,1.100805498281787,0.53,5.517,3.3079839151266257,0.0,65.199,2.1853969883641344,0.0,5.966,60.70664644241333,False,False
U0704010,7,1997-01-10,2005-01-06,2008-03-18,2012-12-31,0.7947156,0.27757806,0.5588795,0.37538087,0.6304985,0.38301808,True,233,MAE,47.51474976539612,Loic,U0704010,[263.61950802  -1.34404155  31.30687701   1.40246464],0.4466822147369385,0.4377763064103553,1997-01-30,2005-01-16,2008-03-24,2012-12-31,0.8420076185273444,0.2381948566550539,True,U0704010,,,,,,,0.8391035665294925,0.0,18.06,2.6169454140999315,0.0,55.701,1.8088530116358656,0.0,5.506,47.51474976539612,True,False
U0704010,7,1997-01-10,2005-01-06,2008-03-18,2012-12-31,0.82832515,0.30646756,0.6082889,0.37302193,0.68648636,0.36621508,True,165,NSE,30.715765476226807,Loic,U0704010,[263.61950802  -1.34404155  31.30687701   1.40246464],0.4466822147369385,0.4377763064103553,1997-01-30,2005-01-16,2008-03-24,2012-12-31,0.8420076185273444,0.2381948566550539,True,U0704010,,,,,,,0.8391035665294925,0.0,18.06,2.6169454140999315,0.0,55.701,1.8088530116358656,0.0,5.506,30.715765476226807,True,False
U0704010,15,1997-01-15,2005-01-08,2008-03-19,2012-12-31,0.9087082,0.1769244,0.61393124,0.3512605,0.6593954,0.3615162,True,210,MAE,64.7105712890625,Loic,U0704010,[263.61950802  -1.34404155  31.30687701   1.40246464],0.4466822147369385,0.4377763064103553,1997-01-30,2005-01-16,2008-03-24,2012-12-31,0.8420076185273444,0.2381948566550539,True,U0704010,,,,,,,0.8391035665294925,0.0,18.06,2.6169454140999315,0.0,55.701,1.8088530116358656,0.0,5.506,64.7105712890625,False,True
A1072010,7,1997-01-07,2005-01-26,2008-03-30,2012-12-31,0.7460643,0.28945467,0.4042787,0.42022553,0.67339283,0.34057748,True,134,MAE,42.69466042518616,Nicolas,A1072010,[357.80924171  -1.28618549  33.78442846   1.16366366],0.5678720474243164,0.4732533319198109,1997-01-30,2005-02-06,2008-04-06,2012-12-31,0.8282378839052247,0.2087258551241016,True,A1072010,,,,,,,0.7360678404971519,0.032,17.284,2.521649212867899,0.0,60.446,1.8437313483915123,0.0,5.434,29.684555173937227,True,False
A1072010,15,1997-01-15,2005-01-30,2008-04-01,2012-12-31,0.94514,0.13824157,0.4490822,0.39516136,0.66803247,0.34464467,True,267,MAE,137.45935940742493,Nicolas,A1072010,[357.80924171  -1.28618549  33.78442846   1.16366366],0.5678720474243164,0.4732533319198109,1997-01-30,2005-02-06,2008-04-06,2012-12-31,0.8282378839052247,0.2087258551241016,True,A1072010,,,,,,,0.7360678404971519,0.032,17.284,2.521649212867899,0.0,60.446,1.8437313483915123,0.0,5.434,95.5721370744684,False,False
A1072010,30,1997-01-30,2005-02-06,2008-04-06,2012-12-31,0.9071533,0.15880173,0.51598555,0.3350584,0.7201929,0.3100613,True,181,MAE,154.52953267097473,Nicolas,A1072010,[357.80924171  -1.28618549  33.78442846   1.16366366],0.5678720474243164,0.4732533319198109,1997-01-30,2005-02-06,2008-04-06,2012-12-31,0.8282378839052247,0.2087258551241016,True,A1072010,,,,,,,0.7360678404971519,0.032,17.284,2.521649212867899,0.0,60.446,1.8437313483915123,0.0,5.434,107.44061184447948,False,True
A3301010,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.684644,0.22986265,0.5389763,0.1733742,0.47870642,0.22103234,True,165,MAE,58.13882517814636,Nicolas,A3301010,[ 9.43880907e+02 -6.48540265e-01  3.11869582e+01  1.39789790e+00],0.4187171459197998,0.3599946439519682,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.8001790015561396,0.1568358942738378,True,A3301010,,,,,,,0.7271540041067762,0.248,10.2,2.339075290896646,0.0,61.726,1.829243155373032,0.0,5.551,40.42250591904202,True,False
A3301010,15,1997-01-15,2005-01-07,2008-03-18,2012-12-31,0.8359139,0.16728146,0.5468488,0.16635557,0.59238076,0.19841605,True,167,MAE,94.96677541732788,Nicolas,A3301010,[ 9.43880907e+02 -6.48540265e-01  3.11869582e+01  1.39789790e+00],0.4187171459197998,0.3599946439519682,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.8001790015561396,0.1568358942738378,True,A3301010,,,,,,,0.7271540041067762,0.248,10.2,2.339075290896646,0.0,61.726,1.829243155373032,0.0,5.551,66.02808071295917,False,False
A3301010,30,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.8790724,0.13627248,0.49693358,0.19423369,0.62799364,0.19636367,True,121,MAE,101.02127695083618,Nicolas,A3301010,[ 9.43880907e+02 -6.48540265e-01  3.11869582e+01  1.39789790e+00],0.4187171459197998,0.3599946439519682,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.8001790015561396,0.1568358942738378,True,A3301010,,,,,,,0.7271540041067762,0.248,10.2,2.339075290896646,0.0,61.726,1.829243155373032,0.0,5.551,70.23762783272247,False,True
A7010610,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.817461,0.46646482,0.6277509,0.5374959,0.6337254,0.47316077,True,236,MAE,76.63326096534729,Nicolas,A7010610,[ 2.95893621e+02 -1.20288207e-01  6.60227910e+01  2.17867868e+00],0.3698477745056152,0.4933235346568614,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.9124724129765072,0.2236200119274278,True,A7010610,,,,,,,1.3809483230663928,0.179,16.868,2.9634883641341547,0.0,69.408,1.7656067761806982,0.0,5.453,53.28123565406395,True,False
A7010610,15,1997-01-15,2005-01-07,2008-03-18,2012-12-31,0.93617994,0.26542994,0.7185117,0.43048504,0.7598426,0.37342647,True,239,MAE,123.04530215263368,Nicolas,A7010610,[ 2.95893621e+02 -1.20288207e-01  6.60227910e+01  2.17867868e+00],0.3698477745056152,0.4933235346568614,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.9124724129765072,0.2236200119274278,True,A7010610,,,,,,,1.3809483230663928,0.179,16.868,2.9634883641341547,0.0,69.408,1.7656067761806982,0.0,5.453,85.55039492687816,False,False
A7010610,30,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.98112917,0.13949618,0.8182229,0.35458586,0.80766547,0.31922653,True,312,MAE,265.11453795433044,Nicolas,A7010610,[ 2.95893621e+02 -1.20288207e-01  6.60227910e+01  2.17867868e+00],0.3698477745056152,0.4933235346568614,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.9124724129765072,0.2236200119274278,True,A7010610,,,,,,,1.3809483230663928,0.179,16.868,2.9634883641341547,0.0,69.408,1.7656067761806982,0.0,5.453,184.32766652655448,False,True
A9612010,7,1997-01-07,2004-08-25,2008-06-03,2012-12-31,0.5221672,0.25610602,-1.5934746,0.26778838,-1.778264,0.3212595,True,101,MAE,36.79296588897705,Nicolas,A9612010,[ 2.29202050e+03 -2.16326966e-01  2.01561988e+01  1.17314357e+00],0.5292181968688965,0.6644346233877508,1997-01-30,2004-09-05,2008-06-10,2012-12-31,-0.4936799564435692,0.2383253191702443,True,A9612010,,,,,,,0.7138629523468292,0.155,18.57,2.253005133470226,0.0,53.989,1.7889911019849418,0.0,5.468,25.58125102922323,False,True
A9612010,15,1997-01-15,2004-08-29,2008-06-05,2012-12-31,0.5735997,0.23694341,-1.0081544,0.23508917,-0.960279,0.2790466,True,100,MAE,53.37717843055725,Nicolas,A9612010,[ 2.29202050e+03 -2.16326966e-01  2.01561988e+01  1.17314357e+00],0.5292181968688965,0.6644346233877508,1997-01-30,2004-09-05,2008-06-10,2012-12-31,-0.4936799564435692,0.2383253191702443,True,A9612010,,,,,,,0.7138629523468292,0.155,18.57,2.253005133470226,0.0,53.989,1.7889911019849418,0.0,5.468,37.11184917203988,True,False
A9612010,30,1997-01-30,2004-09-05,2008-06-10,2012-12-31,0.64430195,0.19921555,-2.1016452,0.30049673,-2.1052914,0.35163254,True,102,MAE,91.74731922149658,Nicolas,A9612010,[ 2.29202050e+03 -2.16326966e-01  2.01561988e+01  1.17314357e+00],0.5292181968688965,0.6644346233877508,1997-01-30,2004-09-05,2008-06-10,2012-12-31,-0.4936799564435692,0.2383253191702443,True,A9612010,,,,,,,0.7138629523468292,0.155,18.57,2.253005133470226,0.0,53.989,1.7889911019849418,0.0,5.468,63.78967141016843,False,False
B2130010,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.703273,0.40961868,0.6216527,0.3890349,0.65430737,0.36267594,True,217,MAE,80.52563381195068,Nicolas,B2130010,[259.82283632  -1.71817683  79.83803341   3.6036036 ],0.4126038551330566,0.462525898560871,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.9129083320284486,0.177736684749355,True,B2130010,,,,,,,0.8557193222659593,0.012,16.989,2.602261464750171,0.0,66.165,1.7588328199863106,0.0,5.336,55.987507477562815,True,False
B2130010,15,1997-01-15,2005-01-07,2008-03-19,2012-12-31,0.86404526,0.25415936,0.7121769,0.3430651,0.7139375,0.30634823,True,142,MAE,81.6130383014679,Nicolas,B2130010,[259.82283632  -1.71817683  79.83803341   3.6036036 ],0.4126038551330566,0.462525898560871,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.9129083320284486,0.177736684749355,True,B2130010,,,,,,,0.8557193222659593,0.012,16.989,2.602261464750171,0.0,66.165,1.7588328199863106,0.0,5.336,56.743553274484505,False,False
B2130010,30,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.92040133,0.16043732,0.7822896,0.29594034,0.7915405,0.25636736,True,142,MAE,125.60091042518616,Nicolas,B2130010,[259.82283632  -1.71817683  79.83803341   3.6036036 ],0.4126038551330566,0.462525898560871,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.9129083320284486,0.177736684749355,True,B2130010,,,,,,,0.8557193222659593,0.012,16.989,2.602261464750171,0.0,66.165,1.7588328199863106,0.0,5.336,87.32724697381006,False,True
D0137010,7,1997-01-07,2005-01-15,2008-03-22,2012-12-31,0.8858482,0.26876745,0.71097124,0.3225474,0.6224276,0.37541148,True,221,MAE,84.2162537574768,Nicolas,D0137010,[167.61464244  -1.40246655  24.63137171   1.47699545],0.5238032341003418,0.5149886807112285,1997-01-30,2005-01-26,2008-03-29,2012-12-31,0.8055363615837943,0.2440302896763948,True,D0137010,,,,,,,0.8593404511796108,0.081,24.251,2.5413225530458594,0.0,47.945,1.7179628678986996,0.0,5.311,58.553505433934326,True,False
D0137010,15,1997-01-15,2005-01-19,2008-03-24,2012-12-31,0.9434938,0.18492109,0.79574716,0.2668168,0.6794981,0.31727177,True,276,MAE,151.15361857414246,Nicolas,D0137010,[167.61464244  -1.40246655  24.63137171   1.47699545],0.5238032341003418,0.5149886807112285,1997-01-30,2005-01-26,2008-03-29,2012-12-31,0.8055363615837943,0.2440302896763948,True,D0137010,,,,,,,0.8593404511796108,0.081,24.251,2.5413225530458594,0.0,47.945,1.7179628678986996,0.0,5.311,105.09342118241781,False,False
D0137010,30,1997-01-30,2005-01-26,2008-03-29,2012-12-31,0.98146987,0.10565399,0.8208994,0.28927183,0.60689867,0.3491063,True,405,MAE,322.3424618244171,Nicolas,D0137010,[167.61464244  -1.40246655  24.63137171   1.47699545],0.5238032341003418,0.5149886807112285,1997-01-30,2005-01-26,2008-03-29,2012-12-31,0.8055363615837943,0.2440302896763948,True,D0137010,,,,,,,0.8593404511796108,0.081,24.251,2.5413225530458594,0.0,47.945,1.7179628678986996,0.0,5.311,224.11684500212166,False,True
E4306010,7,1997-01-07,2005-01-05,2008-03-10,2012-12-31,0.6666136,0.47308055,0.5120528,0.52195704,0.6874561,0.51746976,True,208,MAE,63.629385232925415,Nicolas,E4306010,[ 6.01845038e+02 -3.57189729e-01  1.32953574e+02  9.97747748e-01],0.4489457607269287,0.448542960508714,1997-01-30,2005-01-17,2008-03-16,2012-12-31,0.8612723602948594,0.2590283104814322,True,E4306010,,,,,,,1.3341292183948243,0.099,16.653,2.9027907255304584,0.0,82.698,1.7042652292950036,0.0,5.021,44.23995829502479,False,False
E4306010,15,1997-01-15,2005-01-09,2008-03-12,2012-12-31,0.80283785,0.3575391,0.39264703,0.5516763,0.6852757,0.4764909,True,140,MAE,63.5753664970398,Nicolas,E4306010,[ 6.01845038e+02 -3.57189729e-01  1.32953574e+02  9.97747748e-01],0.4489457607269287,0.448542960508714,1997-01-30,2005-01-17,2008-03-16,2012-12-31,0.8612723602948594,0.2590283104814322,True,E4306010,,,,,,,1.3341292183948243,0.099,16.653,2.9027907255304584,0.0,82.698,1.7042652292950036,0.0,5.021,44.20240038661532,True,False
E4306010,30,1997-01-30,2005-01-17,2008-03-16,2012-12-31,0.88320637,0.23315245,0.38108593,0.53255063,0.6923861,0.43520674,True,152,MAE,109.89781188964844,Nicolas,E4306010,[ 6.01845038e+02 -3.57189729e-01  1.32953574e+02  9.97747748e-01],0.4489457607269287,0.448542960508714,1997-01-30,2005-01-17,2008-03-16,2012-12-31,0.8612723602948594,0.2590283104814322,True,E4306010,,,,,,,1.3341292183948243,0.099,16.653,2.9027907255304584,0.0,82.698,1.7042652292950036,0.0,5.021,76.40926589051375,False,True
H2001020,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.7123456,0.71261626,0.38430476,0.9288806,0.51319444,0.8080482,True,282,MAE,86.65585374832153,Nicolas,H2001020,[364.9410019    1.06099101 198.31842987   1.05404828],0.4646358489990234,0.7855274211266648,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.8616928204574493,0.4288219030536296,True,H2001020,,,,,,,2.07892178675338,0.132,29.028,3.5966950718685835,0.0,64.563,1.788343771389459,0.0,5.668,60.249699754473916,True,False
H2001020,15,1997-01-15,2005-01-07,2008-03-19,2012-12-31,0.83645165,0.53720677,0.613198,0.70918727,0.700344,0.63125014,True,169,MAE,79.34450125694275,Nicolas,H2001020,[364.9410019    1.06099101 198.31842987   1.05404828],0.4646358489990234,0.7855274211266648,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.8616928204574493,0.4288219030536296,True,H2001020,,,,,,,2.07892178675338,0.132,29.028,3.5966950718685835,0.0,64.563,1.788343771389459,0.0,5.668,55.16629484470198,False,False
H2001020,30,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.8973491,0.38170862,0.47165793,0.789464,0.726316,0.58370227,True,130,MAE,99.00326991081238,Nicolas,H2001020,[364.9410019    1.06099101 198.31842987   1.05404828],0.4646358489990234,0.7855274211266648,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.8616928204574493,0.4288219030536296,True,H2001020,,,,,,,2.07892178675338,0.132,29.028,3.5966950718685835,0.0,64.563,1.788343771389459,0.0,5.668,68.83455679937981,False,True
H3322010,7,1997-01-07,2005-01-04,2008-03-17,2012-12-31,0.62490493,0.22582303,0.25414515,0.17427853,0.51747876,0.18710256,True,108,MAE,41.02729272842407,Nicolas,H3322010,[267.73561971  -0.7585837   21.54190268   1.67117117],0.3565044403076172,0.2772547951621824,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.8247424347441306,0.1114622334705387,True,H3322010,,,,,,,0.3559501712328767,0.005,7.361,1.9088738877481173,0.0,40.335,1.9095912046543464,0.0,5.651,28.52527511650464,True,False
H3322010,15,1997-01-15,2005-01-08,2008-03-20,2012-12-31,0.87509984,0.1294238,0.20493823,0.1628115,0.44635832,0.1754756,True,132,MAE,72.5550012588501,Nicolas,H3322010,[267.73561971  -0.7585837   21.54190268   1.67117117],0.3565044403076172,0.2772547951621824,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.8247424347441306,0.1114622334705387,True,H3322010,,,,,,,0.3559501712328767,0.005,7.361,1.9088738877481173,0.0,40.335,1.9095912046543464,0.0,5.651,50.445721234566534,False,False
H3322010,30,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.91758263,0.092382886,0.35736334,0.15175307,0.53687876,0.16004556,True,141,MAE,106.94450521469116,Nicolas,H3322010,[267.73561971  -0.7585837   21.54190268   1.67117117],0.3565044403076172,0.2772547951621824,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.8247424347441306,0.1114622334705387,True,H3322010,,,,,,,0.3559501712328767,0.005,7.361,1.9088738877481173,0.0,40.335,1.9095912046543464,0.0,5.651,74.35590385260865,False,True
H6053010,7,1997-01-07,2005-02-08,2008-04-07,2012-12-31,0.82076186,0.40050834,0.6636661,0.48577684,0.46366745,0.4820469,True,161,MAE,50.37362551689148,Nicolas,H6053010,[ 2.21406416e+02 -1.91145232e-01  3.02652443e+01  1.31006006e+00],0.3848206996917724,0.6710289221604421,1997-01-30,2005-02-20,2008-04-14,2012-12-31,0.8001179783572419,0.3227973221363669,True,H6053010,,,,,,,0.9398858083521052,0.022,13.904,2.55155749486653,0.0,52.773,1.7926875427789186,0.0,5.432,35.0235521509221,True,False
H6053010,15,1997-01-15,2005-02-12,2008-04-09,2012-12-31,0.8930156,0.28789696,0.7177459,0.41766867,0.53274965,0.4323091,True,178,MAE,73.54515075683594,Nicolas,H6053010,[ 2.21406416e+02 -1.91145232e-01  3.02652443e+01  1.31006006e+00],0.3848206996917724,0.6710289221604421,1997-01-30,2005-02-20,2008-04-14,2012-12-31,0.8001179783572419,0.3227973221363669,True,H6053010,,,,,,,0.9398858083521052,0.022,13.904,2.55155749486653,0.0,52.773,1.7926875427789186,0.0,5.432,51.134148009968825,False,False
H6053010,30,1997-01-30,2005-02-20,2008-04-14,2012-12-31,0.932773,0.21412438,0.7464753,0.36606395,0.70379215,0.34657016,True,182,MAE,134.8965413570404,Nicolas,H6053010,[ 2.21406416e+02 -1.91145232e-01  3.02652443e+01  1.31006006e+00],0.3848206996917724,0.6710289221604421,1997-01-30,2005-02-20,2008-04-14,2012-12-31,0.8001179783572419,0.3227973221363669,True,H6053010,,,,,,,0.9398858083521052,0.022,13.904,2.55155749486653,0.0,52.773,1.7926875427789186,0.0,5.432,93.79027224500781,False,True
H7423710,7,1997-01-07,2004-10-20,2007-12-01,2012-07-31,0.06273407,0.18761668,-3.7516599,0.17716967,-2.226852,0.11400993,True,127,MAE,39.23500061035156,Nicolas,H7423710,[ 2.61756559e+03 -3.47923432e+00  3.14190660e+02  1.83708709e+00],0.4526331424713135,0.0784577699987439,1997-01-30,2004-11-01,2007-12-08,2012-07-31,0.5302100056651664,0.0431810917477476,True,H7423710,,,,,,,0.3531772463513276,0.085,1.407,1.8449803216974672,0.0,78.724,1.7945489390828198,0.0,5.211,27.279138158465948,False,True
H7423710,15,1997-01-15,2004-10-24,2007-12-04,2012-07-31,0.35433042,0.14734896,-5.244578,0.20212825,-3.6940155,0.13766015,True,145,MAE,61.348984479904175,Nicolas,H7423710,[ 2.61756559e+03 -3.47923432e+00  3.14190660e+02  1.83708709e+00],0.4526331424713135,0.0784577699987439,1997-01-30,2004-11-01,2007-12-08,2012-07-31,0.5302100056651664,0.0431810917477476,True,H7423710,,,,,,,0.3531772463513276,0.085,1.407,1.8449803216974672,0.0,78.724,1.7945489390828198,0.0,5.211,42.65445131833002,True,False
H7423710,30,1997-01-30,2004-11-01,2007-12-08,2012-07-31,0.55979085,0.10905925,-5.9382873,0.20800975,-4.9372287,0.14822684,True,133,MAE,100.19650483131409,Nicolas,H7423710,[ 2.61756559e+03 -3.47923432e+00  3.14190660e+02  1.83708709e+00],0.4526331424713135,0.0784577699987439,1997-01-30,2004-11-01,2007-12-08,2012-07-31,0.5302100056651664,0.0431810917477476,True,H7423710,,,,,,,0.3531772463513276,0.085,1.407,1.8449803216974672,0.0,78.724,1.7945489390828198,0.0,5.211,69.66418391153752,False,False
H9913010,7,1997-01-07,2005-01-14,2008-04-09,2012-12-31,0.045546293,0.28193897,-2.5546925,0.22660895,-0.53832006,0.13756476,True,101,MAE,30.703733205795288,Nicolas,H9913010,[ 2.81990430e+03 -1.11863505e+01  7.30087645e+02  9.84809155e-01],0.6247012615203857,0.1579436888139564,1997-01-30,2005-01-25,2008-04-16,2012-12-31,-1.4473470945199505,0.1676406291431157,True,H9913010,,,,,,,0.6945512686826555,0.278,3.904,2.6182404175222453,0.0,68.618,1.72861704312115,0.0,5.135,21.347556188914336,True,True
H9913010,15,1997-01-15,2005-01-18,2008-04-11,2012-12-31,0.16294897,0.26558024,-2.962528,0.2363626,-1.3495965,0.15639836,True,100,MAE,45.5383038520813,Nicolas,H9913010,[ 2.81990430e+03 -1.11863505e+01  7.30087645e+02  9.84809155e-01],0.6247012615203857,0.1579436888139564,1997-01-30,2005-01-25,2008-04-16,2012-12-31,-1.4473470945199505,0.1676406291431157,True,H9913010,,,,,,,0.6945512686826555,0.278,3.904,2.6182404175222453,0.0,68.618,1.72861704312115,0.0,5.135,31.661671032455143,False,False
H9913010,30,1997-01-30,2005-01-25,2008-04-16,2012-12-31,0.4815659,0.18996677,-4.2941113,0.25479937,-3.338698,0.1974114,True,100,MAE,75.8687391281128,Nicolas,H9913010,[ 2.81990430e+03 -1.11863505e+01  7.30087645e+02  9.84809155e-01],0.6247012615203857,0.1579436888139564,1997-01-30,2005-01-25,2008-04-16,2012-12-31,-1.4473470945199505,0.1676406291431157,True,H9913010,,,,,,,0.6945512686826555,0.278,3.904,2.6182404175222453,0.0,68.618,1.72861704312115,0.0,5.135,52.749682283383436,False,False
I7102020,7,1997-01-07,2005-11-21,2008-10-01,2012-12-31,0.8126428,0.55040467,0.5773295,0.652592,0.8212595,0.53781945,True,160,MAE,47.12769174575806,Nicolas,I7102020,[298.86740097   0.39996196  91.83559798   1.2515015 ],0.4119784832000732,0.5324293089487605,1997-03-07,2005-12-02,2008-10-07,2012-12-31,0.9309245573185896,0.307208444013031,True,I7102020,,,,,,,1.607596873793902,0.076,19.627,3.135926249144422,0.0,65.169,1.7738673853524982,0.0,5.192,32.7667336363681,True,False
I7102020,15,1997-01-15,2005-11-25,2008-10-03,2012-12-31,0.90099454,0.3880772,0.72233546,0.5213088,0.8528893,0.47797564,True,173,MAE,77.84332013130188,Nicolas,I7102020,[298.86740097   0.39996196  91.83559798   1.2515015 ],0.4119784832000732,0.5324293089487605,1997-03-07,2005-12-02,2008-10-07,2012-12-31,0.9309245573185896,0.307208444013031,True,I7102020,,,,,,,1.607596873793902,0.076,19.627,3.135926249144422,0.0,65.169,1.7738673853524982,0.0,5.192,54.122560253388265,False,False
I7102020,30,1997-03-07,2005-12-02,2008-10-07,2012-12-31,0.9691238,0.19340974,0.7700153,0.4998054,0.88144207,0.38637266,True,275,MAE,179.8602693080902,Nicolas,I7102020,[298.86740097   0.39996196  91.83559798   1.2515015 ],0.4119784832000732,0.5324293089487605,1997-03-07,2005-12-02,2008-10-07,2012-12-31,0.9309245573185896,0.307208444013031,True,I7102020,,,,,,,1.607596873793902,0.076,19.627,3.135926249144422,0.0,65.169,1.7738673853524982,0.0,5.192,125.05245467945264,False,True
