BV,seq_len,ti_train,tf_train,ti_test,tf_test,NSE_train,MAE_train,NSE_val,MAE_val,NSE_test,MAE_test,training_finished,epoch,loss_fonction,training_time,nom
H6513010,90,1997-03-31,2005-05-21,2008-06-07,2012-12-31,0.89704144,0.05623671,0.7473933,0.07839039,0.13032502,0.14019898,True,142,NSE,67.45741891860962,Emma,,,,,,,,,,,,,,,,
H6513010,90,1997-03-31,2005-05-21,2008-06-07,2012-12-31,0.88357365,0.057933662,0.7167656,0.08071779,0.26200837,0.12364441,True,135,MAE,65.51410365104675,Emma,,,,,,,,,,,,,,,,
H9021010,7,1997-01-07,2004-12-16,2008-02-10,2012-12-31,0.7605765,0.22942205,0.37472564,0.22164975,0.4300207,0.23175476,True,122,NSE,24.43827533721924,Emma,,,,,,,,,,,,,,,,
H9021010,7,1997-01-07,2004-12-16,2008-02-10,2012-12-31,0.7344017,0.21890657,0.11316633,0.24089535,0.28578144,0.23715948,True,118,MAE,17.67182755470276,Emma,,,,,,,,,,,,,,,,
H9021010,15,1997-01-15,2004-12-20,2008-02-12,2012-12-31,0.92883027,0.13647594,0.57848334,0.18341449,0.19001698,0.2267718,True,172,NSE,27.327069759368896,Emma,,,,,,,,,,,,,,,,
H9021010,15,1997-01-15,2004-12-20,2008-02-12,2012-12-31,0.9500748,0.104350336,0.49607545,0.19189484,0.28378582,0.21554065,True,177,MAE,26.51576256752014,Emma,,,,,,,,,,,,,,,,
H9021010,30,1997-01-30,2004-12-27,2008-02-17,2012-12-31,0.9640708,0.09602093,0.6868496,0.16615467,0.53871757,0.19458182,True,204,NSE,39.20798182487488,Emma,,,,,,,,,,,,,,,,
H9021010,30,1997-01-30,2004-12-27,2008-02-17,2012-12-31,0.9470203,0.10301579,0.6346377,0.17359161,0.56095886,0.19743542,True,126,MAE,24.156726121902462,Emma,,,,,,,,,,,,,,,,
H9021010,90,1997-03-31,2005-01-26,2008-03-06,2012-12-31,0.88006735,0.17320335,0.81928337,0.13368024,0.8145093,0.14629854,True,198,NSE,95.40535855293274,Emma,,,,,,,,,,,,,,,,
H9021010,90,1997-03-31,2005-01-26,2008-03-06,2012-12-31,0.97037965,0.07272693,0.83314985,0.10808829,0.77873665,0.13195685,True,185,MAE,332.4940776824951,Emma,,,,,,,,,,,,,,,,
I3121010,7,1997-02-20,2005-05-07,2008-06-06,2012-12-31,0.74877405,0.37047637,0.42499596,0.35702223,-0.09558165,0.39479256,True,215,NSE,23.148962020874023,Emma,,,,,,,,,,,,,,,,
I3121010,7,1997-02-20,2005-05-07,2008-06-06,2012-12-31,0.6483586,0.3679231,0.4216627,0.34806052,0.05503434,0.3382833,True,102,MAE,9.564646005630491,Emma,,,,,,,,,,,,,,,,
I3121010,15,1997-02-20,2005-05-07,2008-06-06,2012-12-31,0.8823913,0.24855517,0.45876116,0.32591894,-0.11606336,0.3509454,True,119,NSE,13.88740372657776,Emma,,,,,,,,,,,,,,,,
I3121010,15,1997-02-20,2005-05-07,2008-06-06,2012-12-31,0.86803514,0.22638372,0.5135225,0.3194512,-0.13505137,0.35185894,True,119,MAE,14.145320892333984,Emma,,,,,,,,,,,,,,,,
I3121010,30,1997-02-20,2005-05-07,2008-06-06,2012-12-31,0.95176333,0.16657478,0.5155909,0.28810066,0.27704847,0.30023947,True,121,NSE,21.992550134658813,Emma,,,,,,,,,,,,,,,,
I3121010,30,1997-02-20,2005-05-07,2008-06-06,2012-12-31,0.95120245,0.14251462,0.49567175,0.29413012,0.116574764,0.33884132,True,118,MAE,21.10566711425781,Emma,,,,,,,,,,,,,,,,
I3121010,90,1997-03-31,2005-05-26,2008-06-18,2012-12-31,0.96194047,0.14086588,0.71431625,0.20527653,0.7895969,0.17532511,True,185,NSE,87.65238070487976,Emma,,,,,,,,,,,,,,,,
I3121010,90,1997-03-31,2005-05-26,2008-06-18,2012-12-31,0.9783794,0.08881961,0.77215594,0.20949508,0.73669004,0.20211284,True,140,MAE,67.44203972816467,Emma,,,,,,,,,,,,,,,,
J3024010,7,1997-01-07,2004-12-26,2008-03-20,2012-12-31,0.62567115,0.526477,0.39719546,0.52126056,0.49599868,0.51051486,True,127,NSE,13.016988277435305,Emma,,,,,,,,,,,,,,,,
J3024010,7,1997-01-07,2004-12-26,2008-03-20,2012-12-31,0.6279727,0.4787346,0.3728885,0.5169497,0.48220712,0.49306053,True,175,MAE,17.024345636367798,Emma,,,,,,,,,,,,,,,,
J3024010,15,1997-01-15,2004-12-30,2008-03-22,2012-12-31,0.8257772,0.35251167,0.3508005,0.5002377,0.5079931,0.4582744,True,151,NSE,17.508979320526123,Emma,,,,,,,,,,,,,,,,
J3024010,15,1997-01-15,2004-12-30,2008-03-22,2012-12-31,0.7345232,0.39508206,0.4777925,0.46394208,0.6079535,0.419956,True,140,MAE,16.55430269241333,Emma,,,,,,,,,,,,,,,,
J3024010,30,1997-01-30,2005-01-06,2008-03-27,2012-12-31,0.87961864,0.27438563,0.69835925,0.35520816,0.7508628,0.3181039,True,137,NSE,25.51670742034912,Emma,,,,,,,,,,,,,,,,
J3024010,30,1997-01-30,2005-01-06,2008-03-27,2012-12-31,0.8688131,0.2603195,0.627348,0.3795488,0.7239448,0.33395478,True,136,MAE,25.27762532234192,Emma,,,,,,,,,,,,,,,,
J3024010,90,1997-03-31,2005-02-05,2008-04-14,2012-12-31,0.9382511,0.18359903,0.72579896,0.2962647,0.8252393,0.2578022,True,207,NSE,103.42094230651855,Emma,,,,,,,,,,,,,,,,
J3024010,90,1997-03-31,2005-02-05,2008-04-14,2012-12-31,0.9376738,0.14965384,0.83416855,0.23918962,0.8564538,0.21120016,True,272,MAE,137.58775067329407,Emma,,,,,,,,,,,,,,,,
J8502310,7,1997-01-07,2004-09-28,2008-02-27,2012-12-31,0.7812191,0.45493355,0.15421468,0.608048,0.04643178,0.49644133,True,245,NSE,23.579502820968628,Emma,,,,,,,,,,,,,,,,
J8502310,7,1997-01-07,2004-09-28,2008-02-27,2012-12-31,0.72814125,0.4615401,0.3852774,0.48989812,0.16118318,0.4618592,True,189,MAE,17.882885694503784,Emma,,,,,,,,,,,,,,,,
J8502310,15,1997-01-15,2004-10-02,2008-03-01,2012-12-31,0.9089653,0.2964919,0.5636847,0.40488425,0.2642088,0.4322196,True,220,NSE,24.185078382492065,Emma,,,,,,,,,,,,,,,,
J8502310,15,1997-01-15,2004-10-02,2008-03-01,2012-12-31,0.8865069,0.3004703,0.5687424,0.38973814,0.24864006,0.4465551,True,192,MAE,21.25600004196167,Emma,,,,,,,,,,,,,,,,
J8502310,30,1997-01-30,2004-10-09,2008-03-05,2012-12-31,0.9669314,0.17814551,0.71031487,0.34499222,0.40675616,0.39747342,True,186,NSE,32.85366344451904,Emma,,,,,,,,,,,,,,,,
J8502310,30,1997-01-30,2004-10-09,2008-03-05,2012-12-31,0.9664073,0.15613696,0.55881846,0.36938417,0.38413823,0.39686522,True,213,MAE,37.9551956653595,Emma,,,,,,,,,,,,,,,,
J8502310,90,1997-03-31,2004-11-08,2008-03-23,2012-12-31,0.98013514,0.12136841,0.82804245,0.24064706,0.88655674,0.19698024,True,117,NSE,57.1955726146698,Emma,,,,,,,,,,,,,,,,
J8502310,90,1997-03-31,2004-11-08,2008-03-23,2012-12-31,0.98867476,0.07535983,0.8598973,0.24316774,0.7580252,0.27027598,True,244,MAE,117.83215117454527,Emma,,,,,,,,,,,,,,,,
K1724210,7,1997-01-07,2005-01-04,2008-03-17,2012-12-31,0.7794414,0.49577406,0.61279386,0.6022625,0.6888447,0.53355604,True,143,NSE,15.17407774925232,Emma,,,,,,,,,,,,,,,,
K1724210,7,1997-01-07,2005-01-04,2008-03-17,2012-12-31,0.7670906,0.45042497,0.59064555,0.6196786,0.6803893,0.52714837,True,199,MAE,19.9122097492218,Emma,,,,,,,,,,,,,,,,
K1724210,15,1997-01-15,2005-01-08,2008-03-19,2012-12-31,0.9099595,0.3595401,0.6821039,0.50268954,0.76000315,0.44390622,True,156,NSE,18.44391918182373,Emma,,,,,,,,,,,,,,,,
K1724210,15,1997-01-15,2005-01-08,2008-03-19,2012-12-31,0.90440536,0.2879174,0.657319,0.5353129,0.7421857,0.44131723,True,205,MAE,23.70909357070923,Emma,,,,,,,,,,,,,,,,
K1724210,30,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.94232213,0.25512138,0.7704718,0.42351747,0.8498201,0.33305266,True,166,NSE,30.854432582855225,Emma,,,,,,,,,,,,,,,,
K1724210,30,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.8913813,0.24906813,0.75508535,0.4270195,0.7866564,0.34449947,True,142,MAE,26.06426787376404,Emma,,,,,,,,,,,,,,,,
K1724210,90,1997-03-31,2005-02-14,2008-04-11,2012-12-31,0.9383011,0.23959215,0.8194146,0.35464507,0.85003316,0.29619664,True,177,NSE,87.39097785949707,Emma,,,,,,,,,,,,,,,,
